Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Latitude,Longitude,Upper_dam_altitude__m_,Minimum_head__m_,Reservoir_level_variation__m_,Dam_height__m_,Dam_length__km_,Tunnel_length__km_,Land_requirement__km2_,River_Strahler__1_12_,River_discharge__m3_s_,River_seasonality,Annual_variability,Pump_flow__m3_s_,Dam_cost__USD_,Tunnel_cost__USD_,Escavation_cost__USD_,Turbine_cost__USD_,Miscellaneous_cost__USD_,Eletrotecnical_cost__USD_,Land_cost__USD_,Water_storage_cost__USD_m3_,Water_storage__km3_,Energy_storage_cost_without_cascade__USD_MWh_,Energy_storage_without_cascade__TWh_,Energy_storage_with_cascade__TWh_,Installed_capacity_costs__USD_GW_,Installed_capacity__GW_
"5.077491364","Latitude: 22.2625<br>Longitude: 100.4791667<br>Upper dam altitude (m): 1058<br>Minimum head (m): 439<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 1.384<br>Tunnel length (km): 15<br>Land requirement (km2): 168.451<br>River Strahler (1-12): 8<br>River discharge (m3/s): 2,172.519<br>River seasonality: 0.81<br>Annual variability: 0.362<br>Pump flow (m3/s): 258.003<br>Dam cost (USD): 0.234<br>Tunnel cost (USD): 0.639<br>Escavation cost (USD): 0.06<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.007<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.762<br>Water storage cost (USD/m3): 0.014<br>Water storage (km3): 9.377<br>Energy storage cost without cascade (USD/MWh): 11.669<br>Energy storage without cascade (TWh): 11.246<br>Energy storage with cascade (TWh): 25.844<br>Installed capacity costs (USD/GW): 0.953<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"22.2625","100.4791667","1058.0","439.0","100.0","100.0","1.384219787","15.0","168.4512992","8.0","2172.519339","0.8103920978","0.3623318043","258.0025289","0.2335267486","0.6388299926","0.05953585481","0.0795978514","0.00691283314","0.1678008759","0.7619443114","0.01399417296","9.376992942","11.66888506","11.24556977","25.8441131","0.9526774079","1.0"
"5.113815979","Latitude: 24.74583333<br>Longitude: 99.675<br>Upper dam altitude (m): 1707<br>Minimum head (m): 667<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.461<br>Tunnel length (km): 18<br>Land requirement (km2): 58.609<br>River Strahler (1-12): 8<br>River discharge (m3/s): 3,578.756<br>River seasonality: 0.547<br>Annual variability: 0.23<br>Pump flow (m3/s): 169.81<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.334<br>Escavation cost (USD): 0.056<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.265<br>Water storage cost (USD/m3): 0.022<br>Water storage (km3): 2.455<br>Energy storage cost without cascade (USD/MWh): 12.683<br>Energy storage without cascade (TWh): 4.166<br>Energy storage with cascade (TWh): 10.331<br>Installed capacity costs (USD/GW): 0.645<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"24.74583333","99.675","1707.0","667.0","50.0","50.0","0.4614065958","18.0","58.60863174","8.0","3578.756354","0.5465724505","0.230128792","169.8097604","0.06208057241","0.3340900799","0.05556615922","0.0795978514","0.00795978514","0.1678008759","0.2651004402","0.02152395174","2.454576074","12.68255922","4.165734692","10.33126283","0.6450147516","1.0"
"5.120420152","Latitude: -14.15416667<br>Longitude: -71.24166667<br>Upper dam altitude (m): 3964<br>Minimum head (m): 530<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 0.914<br>Tunnel length (km): 24<br>Land requirement (km2): 28.427<br>River Strahler (1-12): 7<br>River discharge (m3/s): 1,526.078<br>River seasonality: 0.604<br>Annual variability: 0.515<br>Pump flow (m3/s): 213.704<br>Dam cost (USD): 0.172<br>Tunnel cost (USD): 0.426<br>Escavation cost (USD): 0.058<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.129<br>Water storage cost (USD/m3): 0.037<br>Water storage (km3): 1.521<br>Energy storage cost without cascade (USD/MWh): 26.118<br>Energy storage without cascade (TWh): 2.163<br>Energy storage with cascade (TWh): 11.032<br>Installed capacity costs (USD/GW): 0.739<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"-14.15416667","-71.24166667","3964.0","530.0","100.0","100.0","0.9136526187","24.0","28.42723229","7.0","1526.077525","0.6040026989","0.5150155502","213.7039815","0.1722092734","0.4256432295","0.05770694473","0.0795978514","0.00795978514","0.1678008759","0.1285829675","0.03715108553","1.520541069","26.1176741","2.162893644","11.03224924","0.7387086866","1.0"
"5.14175383",Latitude: 31.42083333<br>Longitude: 100.2958333<br>Upper dam altitude (m): 3738<br>Minimum head (m): 472<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.141<br>Tunnel length (km): 9<br>Land requirement (km2): 33.741<br>River Strahler (1-12): 7<br>River discharge (m3/s): 765.947<br>River seasonality: 1.112<br>Annual variability: 0.364<br>Pump flow (m3/s): 239.964<br>Dam cost (USD): 0.983<br>Tunnel cost (USD): 0.358<br>Escavation cost (USD): 0.059<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.006<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.153<br>Water storage cost (USD/m3): 0.036<br>Water storage (km3): 2.978<br>Energy storage cost without cascade (USD/MWh): 24.458<br>Energy storage without cascade (TWh): 4.36<br>Energy storage with cascade (TWh): 20.74<br>Installed capacity costs (USD/GW): 0.671<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"31.42083333","100.2958333","3738.0","472.0","250.0","250.0","1.140982941","9.0","33.74142161","7.0","765.9470748","1.1119554","0.3638843569","239.9642165","0.982685993","0.3582626773","0.05882400194","0.0795978514","0.006185739005","0.1678008759","0.1526202789","0.03581030757","2.977856194","24.45821194","4.360005812","20.73960554","0.6706711456","1.0"
"5.147695962",Latitude: 32.92916667<br>Longitude: 97.0375<br>Upper dam altitude (m): 3882<br>Minimum head (m): 344<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.761<br>Tunnel length (km): 18<br>Land requirement (km2): 66.077<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.015<br>Annual variability: 0.507<br>Pump flow (m3/s): 329.253<br>Dam cost (USD): 0.172<br>Tunnel cost (USD): 0.708<br>Escavation cost (USD): 0.062<br>Turbine cost (USD): 0.081<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.174<br>Land cost (USD): 0.299<br>Water storage cost (USD/m3): 0.034<br>Water storage (km3): 2.4<br>Energy storage cost without cascade (USD/MWh): 37.641<br>Energy storage without cascade (TWh): 2.172<br>Energy storage with cascade (TWh): 15.881<br>Installed capacity costs (USD/GW): 1.033<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.92916667","97.0375","3882.0","344.0","50.0","50.0","0.7606552943","18.0","66.07695065","8.0","951.2257677","1.015037905","0.5073370677","329.2532273","0.1723944986","0.7075662576","0.06200808429","0.08075591964","0.008587678438","0.1741147068","0.2988813794","0.03406403123","2.399858612","37.6409573","2.171806048","15.88066959","1.033032647","1.0"
"5.149360457",Latitude: 32.47916667<br>Longitude: 97.44583333<br>Upper dam altitude (m): 4225<br>Minimum head (m): 817<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.521<br>Tunnel length (km): 18<br>Land requirement (km2): 21.44<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.173<br>Annual variability: 0.461<br>Pump flow (m3/s): 138.633<br>Dam cost (USD): 1.07<br>Tunnel cost (USD): 0.342<br>Escavation cost (USD): 0.054<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.097<br>Water storage cost (USD/m3): 0.044<br>Water storage (km3): 2.25<br>Energy storage cost without cascade (USD/MWh): 19.007<br>Energy storage without cascade (TWh): 5.199<br>Energy storage with cascade (TWh): 19.191<br>Installed capacity costs (USD/GW): 0.651<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.47916667","97.44583333","4225.0","817.0","250.0","250.0","1.521310589","18.0","21.43986165","8.0","951.2257677","1.173110679","0.4606720389","138.6329378","1.06998231","0.3423596483","0.05375740552","0.0795978514","0.00795978514","0.1678008759","0.09697746885","0.04391036027","2.250482527","19.00671583","5.19918851","19.1906353","0.6514755663","1.0"
"5.178912515",Latitude: 31.75833333<br>Longitude: 98.32083333<br>Upper dam altitude (m): 3524<br>Minimum head (m): 419<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.462<br>Tunnel length (km): 15<br>Land requirement (km2): 46.922<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.019<br>Annual variability: 0.535<br>Pump flow (m3/s): 270.318<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.632<br>Escavation cost (USD): 0.06<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.007<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.212<br>Water storage cost (USD/m3): 0.032<br>Water storage (km3): 2.043<br>Energy storage cost without cascade (USD/MWh): 29.842<br>Energy storage without cascade (TWh): 2.224<br>Energy storage with cascade (TWh): 12.817<br>Installed capacity costs (USD/GW): 0.947<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"31.75833333","98.32083333","3524.0","419.0","50.0","50.0","0.4620662531","15.0","46.92166443","8.0","951.2257677","1.019474698","0.5350324914","270.3176855","0.0621592923","0.6323715973","0.05999929806","0.0795978514","0.007320947092","0.1678008759","0.2122375753","0.03249496228","2.0427619","29.84173373","2.22438386","12.81726052","0.9470905697","1.0"
"5.188668542",Latitude: 31.41666667<br>Longitude: 97.45416667<br>Upper dam altitude (m): 3831<br>Minimum head (m): 398<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.462<br>Tunnel length (km): 24<br>Land requirement (km2): 56.06<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.046<br>Annual variability: 0.482<br>Pump flow (m3/s): 284.581<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.924<br>Escavation cost (USD): 0.061<br>Turbine cost (USD): 0.076<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.17<br>Land cost (USD): 0.254<br>Water storage cost (USD/m3): 0.035<br>Water storage (km3): 2.439<br>Energy storage cost without cascade (USD/MWh): 33.384<br>Energy storage without cascade (TWh): 2.53<br>Energy storage with cascade (TWh): 16.28<br>Installed capacity costs (USD/GW): 1.239<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"31.41666667","97.45416667","3831.0","398.0","50.0","50.0","0.4620662531","24.0","56.05996611","8.0","951.2257677","1.04610815","0.4819292663","284.5806789","0.0621592923","0.9238312109","0.0605153894","0.07633295284","0.007720186268","0.1702758748","0.2535722341","0.03463293044","2.439047867","33.38411419","2.53028655","16.27997134","1.238675614","1.0"
"5.195550403","Latitude: 29.38333333<br>Longitude: 100.7041667<br>Upper dam altitude (m): 3458<br>Minimum head (m): 903<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 0.804<br>Tunnel length (km): 30<br>Land requirement (km2): 42.69<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,992.632<br>River seasonality: 0.769<br>Annual variability: 0.255<br>Pump flow (m3/s): 125.43<br>Dam cost (USD): 0.64<br>Tunnel cost (USD): 1.074<br>Escavation cost (USD): 0.053<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.193<br>Water storage cost (USD/m3): 0.039<br>Water storage (km3): 3.094<br>Energy storage cost without cascade (USD/MWh): 16.218<br>Energy storage without cascade (TWh): 7.421<br>Energy storage with cascade (TWh): 23.164<br>Installed capacity costs (USD/GW): 1.382<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.38333333","100.7041667","3458.0","903.0","150.0","150.0","0.8039885169","30.0","42.68965385","8.0","1992.631894","0.7694153333","0.2549697728","125.4298009","0.6396805022","1.073590424","0.05289166043","0.0795978514","0.00795978514","0.1678008759","0.1930952095","0.0388990443","3.093886261","16.21776715","7.420825423","23.16390169","1.381840597","1.0"
"5.255065636","Latitude: 29.1<br>Longitude: 98.24583333<br>Upper dam altitude (m): 3310<br>Minimum head (m): 809<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 0.462<br>Tunnel length (km): 18<br>Land requirement (km2): 17.261<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,448.561<br>River seasonality: 0.716<br>Annual variability: 0.181<br>Pump flow (m3/s): 140.004<br>Dam cost (USD): 0.167<br>Tunnel cost (USD): 0.342<br>Escavation cost (USD): 0.054<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.078<br>Water storage cost (USD/m3): 0.037<br>Water storage (km3): 1.328<br>Energy storage cost without cascade (USD/MWh): 17.405<br>Energy storage without cascade (TWh): 2.797<br>Energy storage with cascade (TWh): 9.265<br>Installed capacity costs (USD/GW): 0.651<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.1","98.24583333","3310.0","809.0","100.0","100.0","0.461716024","18.0","17.26146873","8.0","1448.561258","0.7164297343","0.1813374936","140.0038445","0.1667200394","0.3419186047","0.05384346475","0.0795978514","0.00795978514","0.1678008759","0.0780776282","0.0366664979","1.327833842","17.40472844","2.797344235","9.264778056","0.6511205819","1.0"
"5.26247686",Latitude: 28.3375<br>Longitude: 90.95<br>Upper dam altitude (m): 3782<br>Minimum head (m): 554<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 0.804<br>Tunnel length (km): 15<br>Land requirement (km2): 24.871<br>River Strahler (1-12): 7<br>River discharge (m3/s): 659.527<br>River seasonality: 0.797<br>Annual variability: 0.128<br>Pump flow (m3/s): 204.446<br>Dam cost (USD): 0.773<br>Tunnel cost (USD): 0.278<br>Escavation cost (USD): 0.057<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.112<br>Water storage cost (USD/m3): 0.038<br>Water storage (km3): 2.539<br>Energy storage cost without cascade (USD/MWh): 22.85<br>Energy storage without cascade (TWh): 4.229<br>Energy storage with cascade (TWh): 18.362<br>Installed capacity costs (USD/GW): 0.591<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"28.3375","90.95","3782.0","554.0","250.0","250.0","0.8039885169","15.0","24.87136355","7.0","659.5267559","0.7970183321","0.1281587871","204.4460473","0.77338344","0.2783073274","0.057286879","0.0795978514","0.00795978514","0.1678008759","0.1124989482","0.03805013107","2.539477583","22.84953502","4.228858696","18.36159235","0.5909527189","1.0"
"5.275977306",Latitude: 33.575<br>Longitude: 96.0375<br>Upper dam altitude (m): 4305<br>Minimum head (m): 346<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 1.521<br>Tunnel length (km): 24<br>Land requirement (km2): 55.884<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.08<br>Annual variability: 0.617<br>Pump flow (m3/s): 327.35<br>Dam cost (USD): 0.523<br>Tunnel cost (USD): 0.907<br>Escavation cost (USD): 0.062<br>Turbine cost (USD): 0.081<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.174<br>Land cost (USD): 0.253<br>Water storage cost (USD/m3): 0.039<br>Water storage (km3): 2.807<br>Energy storage cost without cascade (USD/MWh): 37.646<br>Energy storage without cascade (TWh): 2.899<br>Energy storage with cascade (TWh): 20.683<br>Installed capacity costs (USD/GW): 1.232<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"33.575","96.0375","4305.0","346.0","150.0","150.0","1.521310589","24.0","55.88422954","8.0","951.2257677","1.080136808","0.6167249839","327.3500295","0.5231690586","0.907039383","0.06194790318","0.08057527503","0.008560134413","0.1739604435","0.2527773369","0.03886976036","2.80739172","37.64616586","2.898638969","20.68292509","1.232083139","1.0"
"5.280662564","Latitude: -13.5875<br>Longitude: -73.19583333<br>Upper dam altitude (m): 2112<br>Minimum head (m): 1061<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 1.37<br>Tunnel length (km): 15<br>Land requirement (km2): 22.321<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,380.859<br>River seasonality: 0.565<br>Annual variability: 0.691<br>Pump flow (m3/s): 106.751<br>Dam cost (USD): 0.573<br>Tunnel cost (USD): 0.826<br>Escavation cost (USD): 0.052<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.101<br>Water storage cost (USD/m3): 0.031<br>Water storage (km3): 3.616<br>Energy storage cost without cascade (USD/MWh): 11.044<br>Energy storage without cascade (TWh): 10.296<br>Energy storage with cascade (TWh): 21.535<br>Installed capacity costs (USD/GW): 1.132<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"-13.5875","-73.19583333","2112.0","1061.0","200.0","200.0","1.370478928","15.0","22.32064165","8.0","1380.858691","0.5645483397","0.6909595491","106.751282","0.5734022672","0.8255075418","0.0515327992","0.0795978514","0.00795978514","0.1678008759","0.1009614412","0.03144719312","3.616154519","11.04436248","10.29646661","21.53478055","1.132398853","1.0"
"5.30989227","Latitude: 29.42916667<br>Longitude: 86.90416667<br>Upper dam altitude (m): 4479<br>Minimum head (m): 322<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 1.206<br>Tunnel length (km): 30<br>Land requirement (km2): 54.383<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,929.408<br>River seasonality: 1.267<br>Annual variability: 0.331<br>Pump flow (m3/s): 351.749<br>Dam cost (USD): 0.546<br>Tunnel cost (USD): 1.098<br>Escavation cost (USD): 0.063<br>Turbine cost (USD): 0.083<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.176<br>Land cost (USD): 0.246<br>Water storage cost (USD/m3): 0.04<br>Water storage (km3): 3.004<br>Energy storage cost without cascade (USD/MWh): 41.254<br>Energy storage without cascade (TWh): 2.925<br>Energy storage with cascade (TWh): 22.721<br>Installed capacity costs (USD/GW): 1.428<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.42916667","86.90416667","4479.0","322.0","150.0","150.0","1.205982775","30.0","54.38290687","8.0","1929.408015","1.266575741","0.3311960248","351.7487895","0.5457161452","1.098116594","0.06269913462","0.0828442118","0.008864205215","0.1758830868","0.245986506","0.04016663229","3.003681167","41.25398417","2.92451164","22.72131915","1.428407233","1.0"
"5.312243877",Latitude: 32.3875<br>Longitude: 97.60416667<br>Upper dam altitude (m): 4489<br>Minimum head (m): 1149<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 0.924<br>Tunnel length (km): 21<br>Land requirement (km2): 19.682<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 0.953<br>Annual variability: 0.434<br>Pump flow (m3/s): 98.575<br>Dam cost (USD): 0.624<br>Tunnel cost (USD): 0.901<br>Escavation cost (USD): 0.051<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.089<br>Water storage cost (USD/m3): 0.051<br>Water storage (km3): 2.032<br>Energy storage cost without cascade (USD/MWh): 16.768<br>Energy storage without cascade (TWh): 6.223<br>Energy storage with cascade (TWh): 19.642<br>Installed capacity costs (USD/GW): 1.207<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.3875","97.60416667","4489.0","1149.0","200.0","200.0","0.9241325063","21.0","19.68249594","8.0","951.2257677","0.9526655073","0.4337567327","98.57537877","0.6243004918","0.9005310274","0.05087731444","0.0795978514","0.00795978514","0.1678008759","0.089028496","0.05136268362","2.031514759","16.76780645","6.222880144","19.64217989","1.206766854","1.0"
"5.313132984","Latitude: 29.775<br>Longitude: 97.71666667<br>Upper dam altitude (m): 3894<br>Minimum head (m): 1083<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 0.804<br>Tunnel length (km): 27<br>Land requirement (km2): 28.955<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,448.561<br>River seasonality: 0.877<br>Annual variability: 0.206<br>Pump flow (m3/s): 104.583<br>Dam cost (USD): 0.359<br>Tunnel cost (USD): 0.997<br>Escavation cost (USD): 0.051<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.131<br>Water storage cost (USD/m3): 0.046<br>Water storage (km3): 2.14<br>Energy storage cost without cascade (USD/MWh): 16.033<br>Energy storage without cascade (TWh): 6.078<br>Energy storage with cascade (TWh): 18.34<br>Installed capacity costs (USD/GW): 1.303<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.775","97.71666667","3894.0","1083.0","150.0","150.0","0.8039885169","27.0","28.95472174","8.0","1448.561258","0.8766138508","0.2058701853","104.5827426","0.3587431714","0.9966958685","0.05136296681","0.0795978514","0.00795978514","0.1678008759","0.1309689247","0.04553363468","2.140050908","16.03299818","6.07773388","18.34027053","1.303417348","1.0"
"5.315968071",Latitude: 28.42083333<br>Longitude: 92.54583333<br>Upper dam altitude (m): 3852<br>Minimum head (m): 540<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 1.608<br>Tunnel length (km): 24<br>Land requirement (km2): 67.561<br>River Strahler (1-12): 7<br>River discharge (m3/s): 659.527<br>River seasonality: 0.661<br>Annual variability: 0.148<br>Pump flow (m3/s): 209.747<br>Dam cost (USD): 0.412<br>Tunnel cost (USD): 0.426<br>Escavation cost (USD): 0.058<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.306<br>Water storage cost (USD/m3): 0.038<br>Water storage (km3): 2.85<br>Energy storage cost without cascade (USD/MWh): 26.14<br>Energy storage without cascade (TWh): 4.124<br>Energy storage with cascade (TWh): 20.278<br>Installed capacity costs (USD/GW): 0.739<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"28.42083333","92.54583333","3852.0","540.0","100.0","100.0","1.607977034","24.0","67.5610174","7.0","659.5267559","0.6610045367","0.1483986697","209.7465004","0.4119779545","0.426194534","0.05752919718","0.0795978514","0.00795978514","0.1678008759","0.3055941577","0.03782413881","2.849998413","26.14014673","4.123876453","20.27828876","0.7390822436","1.0"
"5.331385568","Latitude: 29.46666667<br>Longitude: 85.90833333<br>Upper dam altitude (m): 4896<br>Minimum head (m): 472<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 3.232<br>Tunnel length (km): 30<br>Land requirement (km2): 111.55<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,929.408<br>River seasonality: 1.245<br>Annual variability: 0.325<br>Pump flow (m3/s): 239.964<br>Dam cost (USD): 0.218<br>Tunnel cost (USD): 1.112<br>Escavation cost (USD): 0.059<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.006<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.505<br>Water storage cost (USD/m3): 0.045<br>Water storage (km3): 2.598<br>Energy storage cost without cascade (USD/MWh): 36.843<br>Energy storage without cascade (TWh): 3.167<br>Energy storage with cascade (TWh): 21.885<br>Installed capacity costs (USD/GW): 1.425<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.46666667","85.90833333","4896.0","472.0","50.0","50.0","3.232012168","30.0","111.5499216","8.0","1929.408015","1.245413516","0.3247051045","239.9642165","0.2178742176","1.112196787","0.05882400194","0.0795978514","0.006185739005","0.1678008759","0.5045661779","0.04490816127","2.598129455","36.84341423","3.166840507","21.88497063","1.424605255","1.0"
"5.355248804","Latitude: 29.075<br>Longitude: 98.30833333<br>Upper dam altitude (m): 3329<br>Minimum head (m): 1169<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 1.206<br>Tunnel length (km): 24<br>Land requirement (km2): 28.955<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,448.561<br>River seasonality: 0.676<br>Annual variability: 0.174<br>Pump flow (m3/s): 96.889<br>Dam cost (USD): 0.2<br>Tunnel cost (USD): 0.946<br>Escavation cost (USD): 0.051<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.131<br>Water storage cost (USD/m3): 0.042<br>Water storage (km3): 2.037<br>Energy storage cost without cascade (USD/MWh): 14.13<br>Energy storage without cascade (TWh): 6.089<br>Energy storage with cascade (TWh): 16.067<br>Installed capacity costs (USD/GW): 1.252<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.075","98.30833333","3329.0","1169.0","100.0","100.0","1.205982775","24.0","28.95472174","8.0","1448.561258","0.6760819611","0.1744476949","96.88888811","0.200410196","0.945863858","0.05073672408","0.0795978514","0.00795978514","0.1678008759","0.1309689247","0.04224338607","2.03685331","14.1301249","6.089371565","16.06714906","1.251959095","1.0"
"5.362288733","Latitude: 30.74583333<br>Longitude: 109.8041667<br>Upper dam altitude (m): 661<br>Minimum head (m): 423<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.38<br>Tunnel length (km): 30<br>Land requirement (km2): 794.857<br>River Strahler (1-12): 10<br>River discharge (m3/s): 10,019.921<br>River seasonality: 0.505<br>Annual variability: 0.403<br>Pump flow (m3/s): 267.761<br>Dam cost (USD): 0.052<br>Tunnel cost (USD): 1.131<br>Escavation cost (USD): 0.06<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.007<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 3.595<br>Water storage cost (USD/m3): 0.011<br>Water storage (km3): 35.284<br>Energy storage cost without cascade (USD/MWh): 10.109<br>Energy storage without cascade (TWh): 38.767<br>Energy storage with cascade (TWh): 73.086<br>Installed capacity costs (USD/GW): 1.445<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"30.74583333","109.8041667","661.0","423.0","50.0","50.0","0.3803276472","30.0","794.8565101","10.0","10019.92117","0.5053287152","0.403087644","267.7614898","0.05228892153","1.130731491","0.05990451357","0.0795978514","0.007241423653","0.1678008759","3.595320423","0.01110734568","35.28386149","10.10935059","38.7670843","73.08633794","1.445276155","1.0"
